CLUTCH_NUMBER	DATA_EGGS_FOUND	COLOR	MALE	FEMALE	REGION	POPULATION	MALE_STANDARD_LENGTH	MALE_MASS	FEMALE_STANDARD_LENGTH	FEMALE_MASS	MALE_LAT	MALE_LONG	FEMALE_LAT	FEMALE_LONG	TEMPERATURE	TANK	ROOM	CLUTCH_ORDER	DAYS_IN_TREATMENT	SAMPLE_NO	SL	MASS	
137	5/05/2023	white	CARL335	CARL359	core	Arlington Reef	93.52	40.00	92.04	38.73	-16.702	145.986	-16.702	145.986	28.5	238	3	4	169	10		0.0044	
137	5/05/2023	white	CARL335	CARL359	core	Arlington Reef	93.52	40.00	92.04	38.73	-16.702	145.986	-16.702	145.986	28.5	238	3	4	169	11		0.0050	
137	5/05/2023	white	CARL335	CARL359	core	Arlington Reef	93.52	40.00	92.04	38.73	-16.702	145.986	-16.702	145.986	28.5	238	3	4	169	12		0.0047	
137	5/05/2023	white	CARL335	CARL359	core	Arlington Reef	93.52	40.00	92.04	38.73	-16.702	145.986	-16.702	145.986	28.5	238	3	4	169	13		0.0043	
137	5/05/2023	white	CARL335	CARL359	core	Arlington Reef	93.52	40.00	92.04	38.73	-16.702	145.986	-16.702	145.986	28.5	238	3	4	169	14		0.0043	
137	5/05/2023	white	CARL335	CARL359	core	Arlington Reef	93.52	40.00	92.04	38.73	-16.702	145.986	-16.702	145.986	28.5	238	3	4	169	15		0.0045	
137	5/05/2023	white	CARL335	CARL359	core	Arlington Reef	93.52	40.00	92.04	38.73	-16.702	145.986	-16.702	145.986	28.5	238	3	4	169	16		0.0046	
137	5/05/2023	white	CARL335	CARL359	core	Arlington Reef	93.52	40.00	92.04	38.73	-16.702	145.986	-16.702	145.986	28.5	238	3	4	169	17		0.0045	
137	5/05/2023	white	CARL335	CARL359	core	Arlington Reef	93.52	40.00	92.04	38.73	-16.702	145.986	-16.702	145.986	28.5	238	3	4	169	18		0.0044	
137	5/05/2023	white	CARL335	CARL359	core	Arlington Reef	93.52	40.00	92.04	38.73	-16.702	145.986	-16.702	145.986	28.5	238	3	4	169	19		0.0044	
137	5/05/2023	white	CARL335	CARL359	core	Arlington Reef	93.52	40.00	92.04	38.73	-16.702	145.986	-16.702	145.986	28.5	238	3	4	169	20		0.0047	
137	5/05/2023	white	CARL335	CARL359	core	Arlington Reef	93.52	40.00	92.04	38.73	-16.702	145.986	-16.702	145.986	28.5	238	3	4	169	21		0.0047	
137	5/05/2023	white	CARL335	CARL359	core	Arlington Reef	93.52	40.00	92.04	38.73	-16.702	145.986	-16.702	145.986	28.5	238	3	4	169	22		0.0050	
137	5/05/2023	white	CARL335	CARL359	core	Arlington Reef	93.52	40.00	92.04	38.73	-16.702	145.986	-16.702	145.986	28.5	238	3	4	169	23		0.0048	
137	5/05/2023	white	CARL335	CARL359	core	Arlington Reef	93.52	40.00	92.04	38.73	-16.702	145.986	-16.702	145.986	28.5	238	3	4	169	24		0.0047	
137	5/05/2023	white	CARL335	CARL359	core	Arlington Reef	93.52	40.00	92.04	38.73	-16.702	145.986	-16.702	145.986	28.5	238	3	4	169	25		0.0046	
137	5/05/2023	white	CARL335	CARL359	core	Arlington Reef	93.52	40.00	92.04	38.73	-16.702	145.986	-16.702	145.986	28.5	238	3	4	169	26		0.0047	
137	5/05/2023	white	CARL335	CARL359	core	Arlington Reef	93.52	40.00	92.04	38.73	-16.702	145.986	-16.702	145.986	28.5	238	3	4	169	27		0.0043	
137	5/05/2023	white	CARL335	CARL359	core	Arlington Reef	93.52	40.00	92.04	38.73	-16.702	145.986	-16.702	145.986	28.5	238	3	4	169	28		0.0046	
137	5/05/2023	white	CARL335	CARL359	core	Arlington Reef	93.52	40.00	92.04	38.73	-16.702	145.986	-16.702	145.986	28.5	238	3	4	169	29		0.0048	
137	5/05/2023	white	CARL335	CARL359	core	Arlington Reef	93.52	40.00	92.04	38.73	-16.702	145.986	-16.702	145.986	28.5	238	3	4	169	30		0.0045	
143	19/05/2023	white	CPRE544	CVLA485	core	Pretty Patches/Vlassof Cay	94.26	41.63	94.90	42.78	-16.622	146.042	-16.657	145.990	28.5	113	2	1	183	1		0.0061	
143	19/05/2023	white	CPRE544	CVLA485	core	Pretty Patches/Vlassof Cay	94.26	41.63	94.90	42.78	-16.622	146.042	-16.657	145.990	28.5	113	2	1	183	2		0.0064	
143	19/05/2023	white	CPRE544	CVLA485	core	Pretty Patches/Vlassof Cay	94.26	41.63	94.90	42.78	-16.622	146.042	-16.657	145.990	28.5	113	2	1	183	3		0.0058	
143	19/05/2023	white	CPRE544	CVLA485	core	Pretty Patches/Vlassof Cay	94.26	41.63	94.90	42.78	-16.622	146.042	-16.657	145.990	28.5	113	2	1	183	4		0.0062	
143	19/05/2023	white	CPRE544	CVLA485	core	Pretty Patches/Vlassof Cay	94.26	41.63	94.90	42.78	-16.622	146.042	-16.657	145.990	28.5	113	2	1	183	5		0.0058	
143	19/05/2023	white	CPRE544	CVLA485	core	Pretty Patches/Vlassof Cay	94.26	41.63	94.90	42.78	-16.622	146.042	-16.657	145.990	28.5	113	2	1	183	6		0.0061	
143	19/05/2023	white	CPRE544	CVLA485	core	Pretty Patches/Vlassof Cay	94.26	41.63	94.90	42.78	-16.622	146.042	-16.657	145.990	28.5	113	2	1	183	7		0.0061	
143	19/05/2023	white	CPRE544	CVLA485	core	Pretty Patches/Vlassof Cay	94.26	41.63	94.90	42.78	-16.622	146.042	-16.657	145.990	28.5	113	2	1	183	8		0.0063	
143	19/05/2023	white	CPRE544	CVLA485	core	Pretty Patches/Vlassof Cay	94.26	41.63	94.90	42.78	-16.622	146.042	-16.657	145.990	28.5	113	2	1	183	9		0.0057	
143	19/05/2023	white	CPRE544	CVLA485	core	Pretty Patches/Vlassof Cay	94.26	41.63	94.90	42.78	-16.622	146.042	-16.657	145.990	28.5	113	2	1	183	10		0.0058	
143	19/05/2023	white	CPRE544	CVLA485	core	Pretty Patches/Vlassof Cay	94.26	41.63	94.90	42.78	-16.622	146.042	-16.657	145.990	28.5	113	2	1	183	11		0.0065	
143	19/05/2023	white	CPRE544	CVLA485	core	Pretty Patches/Vlassof Cay	94.26	41.63	94.90	42.78	-16.622	146.042	-16.657	145.990	28.5	113	2	1	183	12		0.0060	
143	19/05/2023	white	CPRE544	CVLA485	core	Pretty Patches/Vlassof Cay	94.26	41.63	94.90	42.78	-16.622	146.042	-16.657	145.990	28.5	113	2	1	183	13		0.0058	
143	19/05/2023	white	CPRE544	CVLA485	core	Pretty Patches/Vlassof Cay	94.26	41.63	94.90	42.78	-16.622	146.042	-16.657	145.990	28.5	113	2	1	183	14		0.0058	
143	19/05/2023	white	CPRE544	CVLA485	core	Pretty Patches/Vlassof Cay	94.26	41.63	94.90	42.78	-16.622	146.042	-16.657	145.990	28.5	113	2	1	183	15		0.0061	
143	19/05/2023	white	CPRE544	CVLA485	core	Pretty Patches/Vlassof Cay	94.26	41.63	94.90	42.78	-16.622	146.042	-16.657	145.990	28.5	113	2	1	183	16		0.0054	
143	19/05/2023	white	CPRE544	CVLA485	core	Pretty Patches/Vlassof Cay	94.26	41.63	94.90	42.78	-16.622	146.042	-16.657	145.990	28.5	113	2	1	183	17		0.0063	
143	19/05/2023	white	CPRE544	CVLA485	core	Pretty Patches/Vlassof Cay	94.26	41.63	94.90	42.78	-16.622	146.042	-16.657	145.990	28.5	113	2	1	183	18		0.0063	
143	19/05/2023	white	CPRE544	CVLA485	core	Pretty Patches/Vlassof Cay	94.26	41.63	94.90	42.78	-16.622	146.042	-16.657	145.990	28.5	113	2	1	183	19		0.0062	
143	19/05/2023	white	CPRE544	CVLA485	core	Pretty Patches/Vlassof Cay	94.26	41.63	94.90	42.78	-16.622	146.042	-16.657	145.990	28.5	113	2	1	183	20		0.0058	
143	19/05/2023	white	CPRE544	CVLA485	core	Pretty Patches/Vlassof Cay	94.26	41.63	94.90	42.78	-16.622	146.042	-16.657	145.990	28.5	113	2	1	183	21		0.0063	
143	19/05/2023	white	CPRE544	CVLA485	core	Pretty Patches/Vlassof Cay	94.26	41.63	94.90	42.78	-16.622	146.042	-16.657	145.990	28.5	113	2	1	183	22		0.0058	
143	19/05/2023	white	CPRE544	CVLA485	core	Pretty Patches/Vlassof Cay	94.26	41.63	94.90	42.78	-16.622	146.042	-16.657	145.990	28.5	113	2	1	183	23		0.0058	
143	19/05/2023	white	CPRE544	CVLA485	core	Pretty Patches/Vlassof Cay	94.26	41.63	94.90	42.78	-16.622	146.042	-16.657	145.990	28.5	113	2	1	183	24		0.0058	
143	19/05/2023	white	CPRE544	CVLA485	core	Pretty Patches/Vlassof Cay	94.26	41.63	94.90	42.78	-16.622	146.042	-16.657	145.990	28.5	113	2	1	183	25		0.0063	
143	19/05/2023	white	CPRE544	CVLA485	core	Pretty Patches/Vlassof Cay	94.26	41.63	94.90	42.78	-16.622	146.042	-16.657	145.990	28.5	113	2	1	183	26		0.0059	
143	19/05/2023	white	CPRE544	CVLA485	core	Pretty Patches/Vlassof Cay	94.26	41.63	94.90	42.78	-16.622	146.042	-16.657	145.990	28.5	113	2	1	183	27		0.0062	
143	19/05/2023	white	CPRE544	CVLA485	core	Pretty Patches/Vlassof Cay	94.26	41.63	94.90	42.78	-16.622	146.042	-16.657	145.990	28.5	113	2	1	183	28		0.0059	
143	19/05/2023	white	CPRE544	CVLA485	core	Pretty Patches/Vlassof Cay	94.26	41.63	94.90	42.78	-16.622	146.042	-16.657	145.990	28.5	113	2	1	183	29		0.0064	
143	19/05/2023	white	CPRE544	CVLA485	core	Pretty Patches/Vlassof Cay	94.26	41.63	94.90	42.78	-16.622	146.042	-16.657	145.990	28.5	113	2	1	183	30		0.0063	
107	23/02/2023	white	CPRE521	CPRE524	core	Pretty Patches	93.74	40.78	96.08	44.85	-16.622	146.042	-16.622	146.042	28.5	31	2	1	97	1		0.0048	
107	23/02/2023	white	CPRE521	CPRE524	core	Pretty Patches	93.74	40.78	96.08	44.85	-16.622	146.042	-16.622	146.042	28.5	31	2	1	97	2		0.0049	
107	23/02/2023	white	CPRE521	CPRE524	core	Pretty Patches	93.74	40.78	96.08	44.85	-16.622	146.042	-16.622	146.042	28.5	31	2	1	97	3		0.0047	
107	23/02/2023	white	CPRE521	CPRE524	core	Pretty Patches	93.74	40.78	96.08	44.85	-16.622	146.042	-16.622	146.042	28.5	31	2	1	97	4		0.0045	
107	23/02/2023	white	CPRE521	CPRE524	core	Pretty Patches	93.74	40.78	96.08	44.85	-16.622	146.042	-16.622	146.042	28.5	31	2	1	97	5		0.0047	
107	23/02/2023	white	CPRE521	CPRE524	core	Pretty Patches	93.74	40.78	96.08	44.85	-16.622	146.042	-16.622	146.042	28.5	31	2	1	97	6		0.0045	
107	23/02/2023	white	CPRE521	CPRE524	core	Pretty Patches	93.74	40.78	96.08	44.85	-16.622	146.042	-16.622	146.042	28.5	31	2	1	97	7		0.0047	
107	23/02/2023	white	CPRE521	CPRE524	core	Pretty Patches	93.74	40.78	96.08	44.85	-16.622	146.042	-16.622	146.042	28.5	31	2	1	97	8		0.0054	
107	23/02/2023	white	CPRE521	CPRE524	core	Pretty Patches	93.74	40.78	96.08	44.85	-16.622	146.042	-16.622	146.042	28.5	31	2	1	97	9		0.0048	
107	23/02/2023	white	CPRE521	CPRE524	core	Pretty Patches	93.74	40.78	96.08	44.85	-16.622	146.042	-16.622	146.042	28.5	31	2	1	97	10		0.005	
107	23/02/2023	white	CPRE521	CPRE524	core	Pretty Patches	93.74	40.78	96.08	44.85	-16.622	146.042	-16.622	146.042	28.5	31	2	1	97	11		0.0048	
107	23/02/2023	white	CPRE521	CPRE524	core	Pretty Patches	93.74	40.78	96.08	44.85	-16.622	146.042	-16.622	146.042	28.5	31	2	1	97	12		0.0044	
107	23/02/2023	white	CPRE521	CPRE524	core	Pretty Patches	93.74	40.78	96.08	44.85	-16.622	146.042	-16.622	146.042	28.5	31	2	1	97	13		0.0057	
107	23/02/2023	white	CPRE521	CPRE524	core	Pretty Patches	93.74	40.78	96.08	44.85	-16.622	146.042	-16.622	146.042	28.5	31	2	1	97	14		0.0049	
107	23/02/2023	white	CPRE521	CPRE524	core	Pretty Patches	93.74	40.78	96.08	44.85	-16.622	146.042	-16.622	146.042	28.5	31	2	1	97	15		0.0044	
107	23/02/2023	white	CPRE521	CPRE524	core	Pretty Patches	93.74	40.78	96.08	44.85	-16.622	146.042	-16.622	146.042	28.5	31	2	1	97	16		0.0049	
107	23/02/2023	white	CPRE521	CPRE524	core	Pretty Patches	93.74	40.78	96.08	44.85	-16.622	146.042	-16.622	146.042	28.5	31	2	1	97	17		0.0055	
107	23/02/2023	white	CPRE521	CPRE524	core	Pretty Patches	93.74	40.78	96.08	44.85	-16.622	146.042	-16.622	146.042	28.5	31	2	1	97	18		0.0051	
107	23/02/2023	white	CPRE521	CPRE524	core	Pretty Patches	93.74	40.78	96.08	44.85	-16.622	146.042	-16.622	146.042	28.5	31	2	1	97	19		0.0047	
107	23/02/2023	white	CPRE521	CPRE524	core	Pretty Patches	93.74	40.78	96.08	44.85	-16.622	146.042	-16.622	146.042	28.5	31	2	1	97	20		0.0046	
107	23/02/2023	white	CPRE521	CPRE524	core	Pretty Patches	93.74	40.78	96.08	44.85	-16.622	146.042	-16.622	146.042	28.5	31	2	1	97	21		0.0046	
107	23/02/2023	white	CPRE521	CPRE524	core	Pretty Patches	93.74	40.78	96.08	44.85	-16.622	146.042	-16.622	146.042	28.5	31	2	1	97	22		0.0045	
107	23/02/2023	white	CPRE521	CPRE524	core	Pretty Patches	93.74	40.78	96.08	44.85	-16.622	146.042	-16.622	146.042	28.5	31	2	1	97	23		0.0044	
107	23/02/2023	white	CPRE521	CPRE524	core	Pretty Patches	93.74	40.78	96.08	44.85	-16.622	146.042	-16.622	146.042	28.5	31	2	1	97	24		0.0049	
107	23/02/2023	white	CPRE521	CPRE524	core	Pretty Patches	93.74	40.78	96.08	44.85	-16.622	146.042	-16.622	146.042	28.5	31	2	1	97	25		0.0038	
107	23/02/2023	white	CPRE521	CPRE524	core	Pretty Patches	93.74	40.78	96.08	44.85	-16.622	146.042	-16.622	146.042	28.5	31	2	1	97	26		0.0048	
107	23/02/2023	white	CPRE521	CPRE524	core	Pretty Patches	93.74	40.78	96.08	44.85	-16.622	146.042	-16.622	146.042	28.5	31	2	1	97	27		0.0044	
107	23/02/2023	white	CPRE521	CPRE524	core	Pretty Patches	93.74	40.78	96.08	44.85	-16.622	146.042	-16.622	146.042	28.5	31	2	1	97	28		0.0043	
107	23/02/2023	white	CPRE521	CPRE524	core	Pretty Patches	93.74	40.78	96.08	44.85	-16.622	146.042	-16.622	146.042	28.5	31	2	1	97	29		0.0043	
107	23/02/2023	white	CPRE521	CPRE524	core	Pretty Patches	93.74	40.78	96.08	44.85	-16.622	146.042	-16.622	146.042	28.5	31	2	1	97	30		0.0039	
108	23/02/2023	white	CARL369	CARL349	core	Arlington Reef	89.42	36.74	80.88	24.9	-16.702	145.986	-16.702	145.986	28.5	216	3	1	97	1		0.003	
108	23/02/2023	white	CARL369	CARL349	core	Arlington Reef	89.42	36.74	80.88	24.9	-16.702	145.986	-16.702	145.986	28.5	216	3	1	97	2		0.0033	
108	23/02/2023	white	CARL369	CARL349	core	Arlington Reef	89.42	36.74	80.88	24.9	-16.702	145.986	-16.702	145.986	28.5	216	3	1	97	3		0.0029	
108	23/02/2023	white	CARL369	CARL349	core	Arlington Reef	89.42	36.74	80.88	24.9	-16.702	145.986	-16.702	145.986	28.5	216	3	1	97	4		0.003	
108	23/02/2023	white	CARL369	CARL349	core	Arlington Reef	89.42	36.74	80.88	24.9	-16.702	145.986	-16.702	145.986	28.5	216	3	1	97	5		0.0032	
108	23/02/2023	white	CARL369	CARL349	core	Arlington Reef	89.42	36.74	80.88	24.9	-16.702	145.986	-16.702	145.986	28.5	216	3	1	97	6		0.0029	
108	23/02/2023	white	CARL369	CARL349	core	Arlington Reef	89.42	36.74	80.88	24.9	-16.702	145.986	-16.702	145.986	28.5	216	3	1	97	7		0.0034	
108	23/02/2023	white	CARL369	CARL349	core	Arlington Reef	89.42	36.74	80.88	24.9	-16.702	145.986	-16.702	145.986	28.5	216	3	1	97	8		0.0031	
108	23/02/2023	white	CARL369	CARL349	core	Arlington Reef	89.42	36.74	80.88	24.9	-16.702	145.986	-16.702	145.986	28.5	216	3	1	97	9		0.0032	
108	23/02/2023	white	CARL369	CARL349	core	Arlington Reef	89.42	36.74	80.88	24.9	-16.702	145.986	-16.702	145.986	28.5	216	3	1	97	10		0.0033	
108	23/02/2023	white	CARL369	CARL349	core	Arlington Reef	89.42	36.74	80.88	24.9	-16.702	145.986	-16.702	145.986	28.5	216	3	1	97	11		0.0032	
108	23/02/2023	white	CARL369	CARL349	core	Arlington Reef	89.42	36.74	80.88	24.9	-16.702	145.986	-16.702	145.986	28.5	216	3	1	97	12		0.0033	
108	23/02/2023	white	CARL369	CARL349	core	Arlington Reef	89.42	36.74	80.88	24.9	-16.702	145.986	-16.702	145.986	28.5	216	3	1	97	13		0.0036	
108	23/02/2023	white	CARL369	CARL349	core	Arlington Reef	89.42	36.74	80.88	24.9	-16.702	145.986	-16.702	145.986	28.5	216	3	1	97	14		0.0032	
108	23/02/2023	white	CARL369	CARL349	core	Arlington Reef	89.42	36.74	80.88	24.9	-16.702	145.986	-16.702	145.986	28.5	216	3	1	97	15		0.0032	
108	23/02/2023	white	CARL369	CARL349	core	Arlington Reef	89.42	36.74	80.88	24.9	-16.702	145.986	-16.702	145.986	28.5	216	3	1	97	16		0.0031	
108	23/02/2023	white	CARL369	CARL349	core	Arlington Reef	89.42	36.74	80.88	24.9	-16.702	145.986	-16.702	145.986	28.5	216	3	1	97	17		0.0036	
108	23/02/2023	white	CARL369	CARL349	core	Arlington Reef	89.42	36.74	80.88	24.9	-16.702	145.986	-16.702	145.986	28.5	216	3	1	97	18		0.0036	
108	23/02/2023	white	CARL369	CARL349	core	Arlington Reef	89.42	36.74	80.88	24.9	-16.702	145.986	-16.702	145.986	28.5	216	3	1	97	19		0.0029	
108	23/02/2023	white	CARL369	CARL349	core	Arlington Reef	89.42	36.74	80.88	24.9	-16.702	145.986	-16.702	145.986	28.5	216	3	1	97	20		0.0035	
108	23/02/2023	white	CARL369	CARL349	core	Arlington Reef	89.42	36.74	80.88	24.9	-16.702	145.986	-16.702	145.986	28.5	216	3	1	97	21		0.0036	
108	23/02/2023	white	CARL369	CARL349	core	Arlington Reef	89.42	36.74	80.88	24.9	-16.702	145.986	-16.702	145.986	28.5	216	3	1	97	22		0.0028	
108	23/02/2023	white	CARL369	CARL349	core	Arlington Reef	89.42	36.74	80.88	24.9	-16.702	145.986	-16.702	145.986	28.5	216	3	1	97	23		0.004	
108	23/02/2023	white	CARL369	CARL349	core	Arlington Reef	89.42	36.74	80.88	24.9	-16.702	145.986	-16.702	145.986	28.5	216	3	1	97	24		0.0035	
108	23/02/2023	white	CARL369	CARL349	core	Arlington Reef	89.42	36.74	80.88	24.9	-16.702	145.986	-16.702	145.986	28.5	216	3	1	97	25		0.0035	
108	23/02/2023	white	CARL369	CARL349	core	Arlington Reef	89.42	36.74	80.88	24.9	-16.702	145.986	-16.702	145.986	28.5	216	3	1	97	26		0.003	
108	23/02/2023	white	CARL369	CARL349	core	Arlington Reef	89.42	36.74	80.88	24.9	-16.702	145.986	-16.702	145.986	28.5	216	3	1	97	27		0.0037	
108	23/02/2023	white	CARL369	CARL349	core	Arlington Reef	89.42	36.74	80.88	24.9	-16.702	145.986	-16.702	145.986	28.5	216	3	1	97	28		0.0038	
108	23/02/2023	white	CARL369	CARL349	core	Arlington Reef	89.42	36.74	80.88	24.9	-16.702	145.986	-16.702	145.986	28.5	216	3	1	97	29		0.0034	
110	25/02/2023	white	CPRE453	CPRE459	core	Pretty Patches	94.8	45.82	99.72	53.26	-16.622	146.042	-16.622	146.042	28.5	32	2	1	99	1		0.0043	
110	25/02/2023	white	CPRE453	CPRE459	core	Pretty Patches	94.8	45.82	99.72	53.26	-16.622	146.042	-16.622	146.042	28.5	32	2	1	99	2		0.004	
110	25/02/2023	white	CPRE453	CPRE459	core	Pretty Patches	94.8	45.82	99.72	53.26	-16.622	146.042	-16.622	146.042	28.5	32	2	1	99	3		0.0042	
110	25/02/2023	white	CPRE453	CPRE459	core	Pretty Patches	94.8	45.82	99.72	53.26	-16.622	146.042	-16.622	146.042	28.5	32	2	1	99	4		0.0041	
110	25/02/2023	white	CPRE453	CPRE459	core	Pretty Patches	94.8	45.82	99.72	53.26	-16.622	146.042	-16.622	146.042	28.5	32	2	1	99	5		0.004	
110	25/02/2023	white	CPRE453	CPRE459	core	Pretty Patches	94.8	45.82	99.72	53.26	-16.622	146.042	-16.622	146.042	28.5	32	2	1	99	6		0.0043	
110	25/02/2023	white	CPRE453	CPRE459	core	Pretty Patches	94.8	45.82	99.72	53.26	-16.622	146.042	-16.622	146.042	28.5	32	2	1	99	7		0.0044	
110	25/02/2023	white	CPRE453	CPRE459	core	Pretty Patches	94.8	45.82	99.72	53.26	-16.622	146.042	-16.622	146.042	28.5	32	2	1	99	8		0.0047	
110	25/02/2023	white	CPRE453	CPRE459	core	Pretty Patches	94.8	45.82	99.72	53.26	-16.622	146.042	-16.622	146.042	28.5	32	2	1	99	9		0.0045	
110	25/02/2023	white	CPRE453	CPRE459	core	Pretty Patches	94.8	45.82	99.72	53.26	-16.622	146.042	-16.622	146.042	28.5	32	2	1	99	10		0.0044	
110	25/02/2023	white	CPRE453	CPRE459	core	Pretty Patches	94.8	45.82	99.72	53.26	-16.622	146.042	-16.622	146.042	28.5	32	2	1	99	11		0.004	
110	25/02/2023	white	CPRE453	CPRE459	core	Pretty Patches	94.8	45.82	99.72	53.26	-16.622	146.042	-16.622	146.042	28.5	32	2	1	99	12		0.0042	
110	25/02/2023	white	CPRE453	CPRE459	core	Pretty Patches	94.8	45.82	99.72	53.26	-16.622	146.042	-16.622	146.042	28.5	32	2	1	99	13		0.0045	
110	25/02/2023	white	CPRE453	CPRE459	core	Pretty Patches	94.8	45.82	99.72	53.26	-16.622	146.042	-16.622	146.042	28.5	32	2	1	99	14		0.0046	
110	25/02/2023	white	CPRE453	CPRE459	core	Pretty Patches	94.8	45.82	99.72	53.26	-16.622	146.042	-16.622	146.042	28.5	32	2	1	99	15		0.0042	
110	25/02/2023	white	CPRE453	CPRE459	core	Pretty Patches	94.8	45.82	99.72	53.26	-16.622	146.042	-16.622	146.042	28.5	32	2	1	99	16		0.0035	
110	25/02/2023	white	CPRE453	CPRE459	core	Pretty Patches	94.8	45.82	99.72	53.26	-16.622	146.042	-16.622	146.042	28.5	32	2	1	99	17		0.0046	
110	25/02/2023	white	CPRE453	CPRE459	core	Pretty Patches	94.8	45.82	99.72	53.26	-16.622	146.042	-16.622	146.042	28.5	32	2	1	99	18		0.0044	
110	25/02/2023	white	CPRE453	CPRE459	core	Pretty Patches	94.8	45.82	99.72	53.26	-16.622	146.042	-16.622	146.042	28.5	32	2	1	99	19		0.0046	
110	25/02/2023	white	CPRE453	CPRE459	core	Pretty Patches	94.8	45.82	99.72	53.26	-16.622	146.042	-16.622	146.042	28.5	32	2	1	99	20		0.0039	
110	25/02/2023	white	CPRE453	CPRE459	core	Pretty Patches	94.8	45.82	99.72	53.26	-16.622	146.042	-16.622	146.042	28.5	32	2	1	99	21		0.0042	
110	25/02/2023	white	CPRE453	CPRE459	core	Pretty Patches	94.8	45.82	99.72	53.26	-16.622	146.042	-16.622	146.042	28.5	32	2	1	99	22		0.0041	
110	25/02/2023	white	CPRE453	CPRE459	core	Pretty Patches	94.8	45.82	99.72	53.26	-16.622	146.042	-16.622	146.042	28.5	32	2	1	99	23		0.0049	
110	25/02/2023	white	CPRE453	CPRE459	core	Pretty Patches	94.8	45.82	99.72	53.26	-16.622	146.042	-16.622	146.042	28.5	32	2	1	99	24		0.0041	
110	25/02/2023	white	CPRE453	CPRE459	core	Pretty Patches	94.8	45.82	99.72	53.26	-16.622	146.042	-16.622	146.042	28.5	32	2	1	99	25		0.0048	
110	25/02/2023	white	CPRE453	CPRE459	core	Pretty Patches	94.8	45.82	99.72	53.26	-16.622	146.042	-16.622	146.042	28.5	32	2	1	99	26		0.0038	
110	25/02/2023	white	CPRE453	CPRE459	core	Pretty Patches	94.8	45.82	99.72	53.26	-16.622	146.042	-16.622	146.042	28.5	32	2	1	99	27		0.004	
110	25/02/2023	white	CPRE453	CPRE459	core	Pretty Patches	94.8	45.82	99.72	53.26	-16.622	146.042	-16.622	146.042	28.5	32	2	1	99	28		0.0039	
110	25/02/2023	white	CPRE453	CPRE459	core	Pretty Patches	94.8	45.82	99.72	53.26	-16.622	146.042	-16.622	146.042	28.5	32	2	1	99	29		0.0043	
110	25/02/2023	white	CPRE453	CPRE459	core	Pretty Patches	94.8	45.82	99.72	53.26	-16.622	146.042	-16.622	146.042	28.5	32	2	1	99	30		0.0042	
82	3/02/2023	white	COTT407	COTT399	core	Otter Reef	71.72	14.4	79.9	19.01	-18.083	146.550	-18.083	146.550	28.5	15	2	1	77	1		0.0028	
82	3/02/2023	white	COTT407	COTT399	core	Otter Reef	71.72	14.4	79.9	19.01	-18.083	146.550	-18.083	146.550	28.5	15	2	1	77	2		0.0032	
82	3/02/2023	white	COTT407	COTT399	core	Otter Reef	71.72	14.4	79.9	19.01	-18.083	146.550	-18.083	146.550	28.5	15	2	1	77	3		0.0034	
82	3/02/2023	white	COTT407	COTT399	core	Otter Reef	71.72	14.4	79.9	19.01	-18.083	146.550	-18.083	146.550	28.5	15	2	1	77	4		0.0031	
82	3/02/2023	white	COTT407	COTT399	core	Otter Reef	71.72	14.4	79.9	19.01	-18.083	146.550	-18.083	146.550	28.5	15	2	1	77	5		0.0024	
82	3/02/2023	white	COTT407	COTT399	core	Otter Reef	71.72	14.4	79.9	19.01	-18.083	146.550	-18.083	146.550	28.5	15	2	1	77	6		0.003	
82	3/02/2023	white	COTT407	COTT399	core	Otter Reef	71.72	14.4	79.9	19.01	-18.083	146.550	-18.083	146.550	28.5	15	2	1	77	7		0.0031	
82	3/02/2023	white	COTT407	COTT399	core	Otter Reef	71.72	14.4	79.9	19.01	-18.083	146.550	-18.083	146.550	28.5	15	2	1	77	8		0.0029	
82	3/02/2023	white	COTT407	COTT399	core	Otter Reef	71.72	14.4	79.9	19.01	-18.083	146.550	-18.083	146.550	28.5	15	2	1	77	9		0.0032	
82	3/02/2023	white	COTT407	COTT399	core	Otter Reef	71.72	14.4	79.9	19.01	-18.083	146.550	-18.083	146.550	28.5	15	2	1	77	10		0.0037	
82	3/02/2023	white	COTT407	COTT399	core	Otter Reef	71.72	14.4	79.9	19.01	-18.083	146.550	-18.083	146.550	28.5	15	2	1	77	11		0.0029	
82	3/02/2023	white	COTT407	COTT399	core	Otter Reef	71.72	14.4	79.9	19.01	-18.083	146.550	-18.083	146.550	28.5	15	2	1	77	12		0.0028	
82	3/02/2023	white	COTT407	COTT399	core	Otter Reef	71.72	14.4	79.9	19.01	-18.083	146.550	-18.083	146.550	28.5	15	2	1	77	13		0.0033	
82	3/02/2023	white	COTT407	COTT399	core	Otter Reef	71.72	14.4	79.9	19.01	-18.083	146.550	-18.083	146.550	28.5	15	2	1	77	14		0.003	
82	3/02/2023	white	COTT407	COTT399	core	Otter Reef	71.72	14.4	79.9	19.01	-18.083	146.550	-18.083	146.550	28.5	15	2	1	77	15		0.0025	
82	3/02/2023	white	COTT407	COTT399	core	Otter Reef	71.72	14.4	79.9	19.01	-18.083	146.550	-18.083	146.550	28.5	15	2	1	77	16		0.003	
82	3/02/2023	white	COTT407	COTT399	core	Otter Reef	71.72	14.4	79.9	19.01	-18.083	146.550	-18.083	146.550	28.5	15	2	1	77	17		0.0031	
